Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_UTCL2IU_BUSY,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQC_ICACHE_MISSES,SQ_ACTIVE_INST_LDS,SQ_INSTS_GDS,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_TRANS_F64,SQ_INSTS_VMEM,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,TA_BUFFER_TOTAL_CYCLES_sum,TA_FLAT_ATOMIC_WAVEFRONTS_sum,TCC_ATOMIC_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_32B_sum,TCC_REQ_sum,TCP_TCC_ATOMIC_WITH_RET_REQ_sum,TCP_TCC_NC_WRITE_REQ_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_RW_READ_REQ_sum
3738,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245727744658,20245727748226,3739,208,1136.0,139174.0,32.0,0.0,0.0,0.0,0.0,4352.0,1202288.0,1202288.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3739,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245728149778,20245728192315,3740,121,1136.0,224778.0,160.0,0.0,0.0,0.0,0.0,262144.0,667469568.0,667469568.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3740,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245728567607,20245728571215,3741,208,1136.0,150140.0,32.0,0.0,0.0,0.0,0.0,4352.0,1235452.0,1235452.0,69632.0,0.0,0.0,0.0,0.0,50340.0,0.0,0.0,16548.0,16548.0
3741,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245728962023,20245729004439,3742,121,1136.0,227205.0,160.0,0.0,0.0,0.0,0.0,262144.0,671223348.0,671223348.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3742,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245729393082,20245729396610,3743,208,1136.0,141065.0,32.0,0.0,0.0,0.0,0.0,4352.0,1197260.0,1197260.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3743,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245729804777,20245729847634,3744,121,1136.0,235759.0,160.0,0.0,0.0,0.0,0.0,262144.0,673681584.0,673681584.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3744,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245730254639,20245730258247,3745,208,1136.0,139585.0,32.0,0.0,0.0,0.0,0.0,4352.0,1193124.0,1193124.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3745,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245730653986,20245730696402,3746,121,1136.0,220770.0,160.0,0.0,0.0,0.0,0.0,262144.0,669633960.0,669633960.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3746,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245731091700,20245731095389,3747,208,1136.0,137896.0,32.0,0.0,0.0,0.0,0.0,4352.0,1200708.0,1200708.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16528.0,16528.0
3747,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245731508567,20245731551505,3748,121,1136.0,230662.0,160.0,0.0,0.0,0.0,0.0,262144.0,671312472.0,671312472.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3748,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245731967209,20245731970817,3749,208,1136.0,147086.0,32.0,0.0,0.0,0.0,0.0,4352.0,1205924.0,1205924.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3749,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245732373732,20245732416068,3750,121,1136.0,225114.0,160.0,0.0,0.0,0.0,0.0,262144.0,670711488.0,670711488.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3750,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245732821148,20245732824717,3751,208,1136.0,126625.0,32.0,0.0,0.0,0.0,0.0,4352.0,1202608.0,1202608.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16512.0,16512.0
3751,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245733239739,20245733282516,3752,121,1136.0,229716.0,160.0,0.0,0.0,0.0,0.0,262144.0,673798760.0,673798760.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3752,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245733695695,20245733699343,3753,208,1136.0,142780.0,32.0,0.0,0.0,0.0,0.0,4352.0,1209828.0,1209828.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3753,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245734094080,20245734136576,3754,121,1136.0,228326.0,160.0,0.0,0.0,0.0,0.0,262144.0,669600496.0,669600496.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3754,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245734532516,20245734536244,3755,208,1136.0,141103.0,32.0,0.0,0.0,0.0,0.0,4352.0,1210944.0,1210944.0,69632.0,0.0,0.0,0.0,0.0,50324.0,0.0,0.0,16516.0,16516.0
3755,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245734944852,20245734987669,3756,121,1136.0,223688.0,160.0,0.0,0.0,0.0,0.0,262144.0,673748004.0,673748004.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3756,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245735397400,20245735400928,3757,208,1136.0,151415.0,32.0,0.0,0.0,0.0,0.0,4352.0,1164448.0,1164448.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3757,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245735821964,20245735864822,3758,121,1136.0,230238.0,160.0,0.0,0.0,0.0,0.0,262144.0,665981324.0,665981324.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3758,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245736296843,20245736300411,3759,208,1136.0,143456.0,32.0,0.0,0.0,0.0,0.0,4352.0,1204076.0,1204076.0,69632.0,0.0,0.0,0.0,0.0,50336.0,0.0,0.0,16544.0,16544.0
3759,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245736700761,20245736743898,3760,121,1136.0,235611.0,160.0,0.0,0.0,0.0,0.0,262144.0,671650848.0,671650848.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3760,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245737150943,20245737154551,3761,208,1136.0,148378.0,32.0,0.0,0.0,0.0,0.0,4352.0,1198820.0,1198820.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3761,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245737562478,20245737604573,3762,121,1136.0,219264.0,160.0,0.0,0.0,0.0,0.0,262144.0,663097576.0,663097576.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3762,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245738028176,20245738031704,3763,208,1136.0,150230.0,32.0,0.0,0.0,0.0,0.0,4352.0,1206432.0,1206432.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3763,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245738456067,20245738498404,3764,121,1136.0,223022.0,160.0,0.0,0.0,0.0,0.0,262144.0,664025096.0,664025096.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3764,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245738889211,20245738892860,3765,208,1136.0,138745.0,32.0,0.0,0.0,0.0,0.0,4352.0,1210424.0,1210424.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3765,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245739310689,20245739352945,3766,121,1136.0,228838.0,160.0,0.0,0.0,0.0,0.0,262144.0,667117664.0,667117664.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3766,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245739728878,20245739732447,3767,208,1136.0,151465.0,32.0,0.0,0.0,0.0,0.0,4352.0,1201772.0,1201772.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3767,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245740148391,20245740191008,3768,121,1136.0,222915.0,160.0,0.0,0.0,0.0,0.0,262144.0,668576248.0,668576248.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3768,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245740567584,20245740571152,3769,208,1136.0,146295.0,32.0,0.0,0.0,0.0,0.0,4352.0,1198704.0,1198704.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3769,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245740979599,20245741022136,3770,121,1136.0,231937.0,160.0,0.0,0.0,0.0,0.0,262144.0,669758604.0,669758604.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3770,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245741430343,20245741433991,3771,208,1136.0,149298.0,32.0,0.0,0.0,0.0,0.0,4352.0,1205892.0,1205892.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3771,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245741836025,20245741878682,3772,121,1136.0,222148.0,160.0,0.0,0.0,0.0,0.0,262144.0,666569828.0,666569828.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3772,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245742277628,20245742281156,3773,208,1136.0,138950.0,32.0,0.0,0.0,0.0,0.0,4352.0,1196752.0,1196752.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3773,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245742680382,20245742723200,3774,121,1136.0,235028.0,160.0,0.0,0.0,0.0,0.0,262144.0,673175824.0,673175824.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3774,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245743120422,20245743123990,3775,208,1136.0,136326.0,32.0,0.0,0.0,0.0,0.0,4352.0,1197908.0,1197908.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16512.0,16512.0
3775,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245743558617,20245743600913,3776,121,1136.0,210822.0,160.0,0.0,0.0,0.0,0.0,262144.0,667833864.0,667833864.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3776,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245744039510,20245744043118,3777,208,1136.0,142846.0,32.0,0.0,0.0,0.0,0.0,4352.0,1207768.0,1207768.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3777,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245744476582,20245744519239,3778,121,1136.0,229113.0,160.0,0.0,0.0,0.0,0.0,262144.0,671998372.0,671998372.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3778,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245744952383,20245744955951,3779,208,1136.0,139316.0,32.0,0.0,0.0,0.0,0.0,4352.0,1203156.0,1203156.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3779,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245745382480,20245745425057,3780,121,1136.0,219535.0,160.0,0.0,0.0,0.0,0.0,262144.0,667971176.0,667971176.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3780,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245745849020,20245745852548,3781,208,1136.0,148903.0,32.0,0.0,0.0,0.0,0.0,4352.0,1197552.0,1197552.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16528.0,16528.0
3781,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245746284368,20245746326865,3782,121,1136.0,240699.0,160.0,0.0,0.0,0.0,0.0,262144.0,673403256.0,673403256.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3782,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245746747500,20245746751149,3783,208,1136.0,140863.0,32.0,0.0,0.0,0.0,0.0,4352.0,1204316.0,1204316.0,69632.0,0.0,0.0,0.0,0.0,50316.0,0.0,0.0,16524.0,16524.0
3783,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245747173107,20245747215764,3784,121,1136.0,277797.0,160.0,0.0,0.0,0.0,0.0,262144.0,672344440.0,672344440.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3784,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245747628862,20245747632471,3785,208,1136.0,144834.0,32.0,0.0,0.0,0.0,0.0,4352.0,1209036.0,1209036.0,69632.0,0.0,0.0,0.0,0.0,50316.0,0.0,0.0,16524.0,16524.0
3785,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245748052665,20245748095242,3786,121,1136.0,228329.0,160.0,0.0,0.0,0.0,0.0,262144.0,668980144.0,668980144.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3786,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245748504090,20245748507658,3787,208,1136.0,140593.0,32.0,0.0,0.0,0.0,0.0,4352.0,1203768.0,1203768.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3787,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245748922080,20245748964857,3788,121,1136.0,224274.0,160.0,0.0,0.0,0.0,0.0,262144.0,668569432.0,668569432.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3788,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245749370498,20245749374026,3789,208,1136.0,141828.0,32.0,0.0,0.0,0.0,0.0,4352.0,1151892.0,1151892.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3789,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245749779587,20245749821883,3790,121,1136.0,229583.0,160.0,0.0,0.0,0.0,0.0,262144.0,666968508.0,666968508.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3790,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245750223275,20245750226883,3791,208,1136.0,147670.0,32.0,0.0,0.0,0.0,0.0,4352.0,1201424.0,1201424.0,69632.0,0.0,0.0,0.0,0.0,50344.0,0.0,0.0,16536.0,16536.0
3791,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245750628355,20245750670611,3792,121,1136.0,237424.0,160.0,0.0,0.0,0.0,0.0,262144.0,662533576.0,662533576.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3792,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245751068555,20245751072203,3793,208,1136.0,142467.0,32.0,0.0,0.0,0.0,0.0,4352.0,1208668.0,1208668.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3793,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245751469786,20245751512203,3794,121,1136.0,228471.0,160.0,0.0,0.0,0.0,0.0,262144.0,663440536.0,663440536.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3794,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245751939213,20245751942741,3795,208,1136.0,144049.0,32.0,0.0,0.0,0.0,0.0,4352.0,1201052.0,1201052.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3795,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245752346137,20245752388433,3796,121,1136.0,232072.0,160.0,0.0,0.0,0.0,0.0,262144.0,660980752.0,660980752.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3796,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245752817969,20245752821577,3797,208,1136.0,146484.0,32.0,0.0,0.0,0.0,0.0,4352.0,1213196.0,1213196.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3797,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245753250752,20245753293609,3798,121,1136.0,230543.0,160.0,0.0,0.0,0.0,0.0,262144.0,669571512.0,669571512.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3798,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245753712039,20245753715567,3799,208,1136.0,140264.0,32.0,0.0,0.0,0.0,0.0,4352.0,1210060.0,1210060.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3799,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245754137526,20245754180183,3800,121,1136.0,227661.0,160.0,0.0,0.0,0.0,0.0,262144.0,666971224.0,666971224.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3800,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245754596649,20245754600217,3801,208,1136.0,151514.0,32.0,0.0,0.0,0.0,0.0,4352.0,1191392.0,1191392.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3801,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245755017926,20245755060703,3802,121,1136.0,228951.0,160.0,0.0,0.0,0.0,0.0,262144.0,675796300.0,675796300.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3802,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245755471035,20245755474643,3803,208,1136.0,144772.0,32.0,0.0,0.0,0.0,0.0,4352.0,1199872.0,1199872.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3803,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245755883532,20245755926590,3804,121,1136.0,233112.0,160.0,0.0,0.0,0.0,0.0,262144.0,671982556.0,671982556.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3804,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245756337924,20245756341492,3805,208,1136.0,141856.0,32.0,0.0,0.0,0.0,0.0,4352.0,1193848.0,1193848.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3805,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245756755713,20245756797969,3806,121,1136.0,232602.0,160.0,0.0,0.0,0.0,0.0,262144.0,666748264.0,666748264.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3806,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245757197196,20245757200764,3807,208,1136.0,146888.0,32.0,0.0,0.0,0.0,0.0,4352.0,1201548.0,1201548.0,69632.0,0.0,0.0,0.0,0.0,50316.0,0.0,0.0,16524.0,16524.0
3807,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245757602356,20245757644772,3808,121,1136.0,227793.0,160.0,0.0,0.0,0.0,0.0,262144.0,668329172.0,668329172.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3808,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245758038867,20245758042435,3809,208,1136.0,146242.0,32.0,0.0,0.0,0.0,0.0,4352.0,1205680.0,1205680.0,69632.0,0.0,0.0,0.0,0.0,50316.0,0.0,0.0,16524.0,16524.0
3809,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245758440620,20245758483998,3810,121,1136.0,236705.0,160.0,0.0,0.0,0.0,0.0,262144.0,672867732.0,672867732.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3810,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245758905436,20245758909044,3811,208,1136.0,139995.0,32.0,0.0,0.0,0.0,0.0,4352.0,1200120.0,1200120.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3811,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245759301575,20245759344593,3812,121,1136.0,231540.0,160.0,0.0,0.0,0.0,0.0,262144.0,672032888.0,672032888.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3812,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245759759696,20245759763264,3813,208,1136.0,146274.0,32.0,0.0,0.0,0.0,0.0,4352.0,1191424.0,1191424.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
